eleve;el*224;Linda;Burgess;2035-10-20;Rue des Couturelles;110 / 6;6224;Fleurus;Wanfercée-Baulet;S-UNG-241
eleve;el*4631;Ashley;Shaw;2039-11-20;Rue des Prés;50;6044;Charleroi;Roux;S-AQH-391
eleve;el*2316;Mallory;Garner;2039-06-14;Rue du Poirier (MT);142;6061;Charleroi;Montignies-sur-Sambre;S-TXG-420
eleve;el*3436;Richard;Brown;2040-06-22;Rue Joseph Bivort;54;6040;Charleroi;Jumet;S-OXJ-444
eleve;el*3234;Connie;Ramirez;2036-11-04;Rue de la Sarte;141;6200;Châtelet;Bouffioulx;S-YGS-793
eleve;el*6469;Melissa;Brown;2036-12-11;Rue Chausteur (LT);132;6042;Charleroi;Lodelinsart;S-WCX-115
eleve;el*8156;Lindsay;Cook;2041-03-26;Rue du Poirier (MT);172;6061;Charleroi;Montignies-sur-Sambre;S-WVT-762
eleve;el*6974;Brian;Washington;2041-05-25;Rue des Gravelles;95;6200;Châtelet;Châtelet;S-KCV-936
eleve;el*5247;Cheryl;Lindsey;2038-04-02;Allée des Sports;11;6280;Gerpinnes;Loverval;S-YXV-463
eleve;el*7536;David;Fry;2042-11-22;Rue Charles Ernest;70;6001;Charleroi;Marcinelle;S-ZBD-589
eleve;el*685;Anthony;Larson;2042-08-28;Rue Paul Janson;50;6150;Anderlues;Anderlues;S-NEZ-242
eleve;el*6514;Katherine;Stuart;2037-12-07;Rue des Déportés (GS);29;6041;Charleroi;Gosselies;S-SJR-976
eleve;el*7688;Jason;Estrada;2037-09-16;Rue du Longtry;66;6032;Charleroi;Mont-sur-Marchienne;S-DLX-220
eleve;el*2953;Nicholas;Cooper;2035-10-28;Place de la Digue;40;6000;Charleroi;Charleroi;S-GCJ-353
eleve;el*3048;Tara;Goodwin;2038-11-18;Rue du Pont Neuf (JT);36;6040;Charleroi;Jumet;S-XIT-580
eleve;el*3876;Amy;Gonzalez;2035-07-06;Rue Daubresse;51 / 0053;6040;Charleroi;Jumet;S-GUW-659
eleve;el*508;Paul;Miller;2040-02-09;Chaussée de Bruxelles (LT);326 / 031;6042;Charleroi;Lodelinsart;S-ZEW-203
Prof;pr346;William;Santos;2082-07-15;Rue de Jeannette;47;6040;Charleroi;Jumet;2-YBD-815
eleve;el*5722;Susan;Richards;2041-12-20;Rue des Damzelles;1 / 0021;6001;Charleroi;Marcinelle;S-ZIT-431
eleve;el*8185;Clarence;Phillips;2038-12-13;Rue Novale;30;6044;Charleroi;Roux;S-KEC-133
eleve;el*6266;Gerald;Mccarty;2035-12-16;Rue Omer Lison;204;6220;Fleurus;Lambusart;S-JJZ-665
eleve;el*3721;Rebecca;Salazar;2040-04-07;Rue de Luttre;81;6181;Courcelles;Gouy-lez-Piéton;S-EWJ-726
eleve;el*8011;Robert;Bond;2043-03-16;Rue Hubert Bayet;171;6180;Courcelles;Courcelles;S-IWO-180
eleve;el*6972;Hannah;Crawford;2038-10-22;Rue Saint-Blaise;39;6200;Châtelet;Bouffioulx;S-JQR-650
eleve;el*4988;Margaret;Guerrero;2035-08-24;Rue François Reconnu;50 / 023;6061;Charleroi;Montignies-sur-Sambre;S-BSL-275
eleve;el*341;Barbara;Romero;2039-04-22;Rue Beaussart;74;6031;Charleroi;Monceau-sur-Sambre;S-EIU-765
eleve;el*6354;Adrienne;Hernandez;2035-07-28;Rue Vandeweyer;31;6040;Charleroi;Jumet;S-BTZ-958
eleve;el*8398;Cheryl;Williams;2035-11-05;Rue de Forrière;303;6180;Courcelles;Courcelles;S-HTL-906
eleve;el*4436;Nancy;Pratt;2039-08-01;Chaussée de Gilly;178;6220;Fleurus;Fleurus;S-SIY-475
Prof;pr114;Marissa;Garza;2073-05-10;Chemin des Morlères;9;6280;Gerpinnes;Loverval;1-HLW-492
eleve;el*4453;Jared;Richmond;2039-11-14;Rue de l'Abbaye (GY);5;6060;Charleroi;Gilly;S-ILU-718
eleve;el*8207;Melanie;Holt;2039-10-08;Impasse du Socquia;10;6060;Charleroi;Gilly;S-QRC-445
eleve;el*8366;Michael;Reynolds;2041-06-26;Rue de la Croix;46;6042;Charleroi;Lodelinsart;S-KTX-095
eleve;el*2627;Angela;Kim;2036-08-16;Rue François Reconnu;84;6061;Charleroi;Montignies-sur-Sambre;S-EMC-026
eleve;el*7949;Kristen;Brown;2043-01-14;Rue Chapelle Beaussart;153A;6032;Charleroi;Mont-sur-Marchienne;S-DAR-564
eleve;el*4202;Gary;Garcia;2035-12-04;Cité Nouvelle;2;6150;Anderlues;Anderlues;S-TZT-549
eleve;el*4492;Mary;Kelly;2038-05-19;Rue du Spinoy;10;6040;Charleroi;Jumet;S-IMX-963
eleve;el*5987;Sheri;Lara;2042-09-06;Rue des Sports;23 / 04/9;6000;Charleroi;Charleroi;S-VYN-997
eleve;el*3217;Steven;Pearson;2037-06-22;Avenue Paul Pastur;294;6032;Charleroi;Mont-sur-Marchienne;S-AHC-120
eleve;el*8165;Daniel;Barber;2037-10-28;Rue Bayet;49;6000;Charleroi;Charleroi;S-SHJ-220
eleve;el*466;Taylor;Hicks;2036-11-30;Avenue Eugène Mascaux;11;6001;Charleroi;Marcinelle;S-WAZ-704
eleve;el*8052;Anthony;Torres;2038-05-15;Avenue Paul Pastur;186;6200;Châtelet;Bouffioulx;S-KCH-693
eleve;el*4638;Jay;Oconnor;2041-01-31;Rue Louis De Brouckère;45;6044;Charleroi;Roux;S-LOX-487
eleve;el*3803;Sara;Smith;2040-06-12;Rue des Sablières;41;6220;Fleurus;Heppignies;S-RSL-476
eleve;el*1756;Rebecca;Smith;2037-11-21;Rue du Poirier (MT);90;6061;Charleroi;Montignies-sur-Sambre;S-AOH-588
eleve;el*738;John;James;2041-08-25;Avenue Alexander Fleming;9;6220;Fleurus;Heppignies;S-NQI-882
eleve;el*2186;Nancy;Turner;2039-07-24;Rue Emile Gantois;17;6030;Charleroi;Marchienne-au-Pont;S-NHG-920
eleve;el*1299;Eric;Rodriguez;2041-08-09;Rue de Corbeau;72;6183;Courcelles;Trazegnies;S-HYC-863
eleve;el*5977;Matthew;Hayes;2041-02-19;Rue de Loverval;182;6200;Châtelet;Châtelet;S-YUK-041
eleve;el*4851;Sarah;Trujillo;2038-07-13;Rue Yvon Van Wymeersch;16;6032;Charleroi;Mont-sur-Marchienne;S-PSV-090
eleve;el*1645;Cody;Mills;2038-10-11;Rue Bois del Bol;17;6000;Charleroi;Charleroi;S-BUY-009
eleve;el*8035;Regina;Hernandez;2036-04-13;Avenue Emile Vandervelde;126;6200;Châtelet;Bouffioulx;S-HWT-335
eleve;el*4280;Edward;Bauer;2036-12-13;Rue de la Glacerie;220;6180;Courcelles;Courcelles;S-CYW-958
eleve;el*120;Justin;Chavez;2040-07-08;Rue de Brabant;294;6200;Châtelet;Châtelineau;S-OQZ-196
eleve;el*7826;Lisa;Stewart;2041-07-10;Rue de la Gare (CT);33;6010;Charleroi;Couillet;S-RSJ-187
eleve;el*5098;Garrett;Kennedy;2040-09-08;Rue Hamal;63;6180;Courcelles;Courcelles;S-VZR-973
eleve;el*6062;Dalton;Bowers;2037-07-19;Rue Léon Blum;25;6032;Charleroi;Mont-sur-Marchienne;S-UEA-439
eleve;el*7928;Jamie;Shaw;2041-02-24;Rue Gillot;125;6061;Charleroi;Montignies-sur-Sambre;S-HOC-425
eleve;el*2110;Ricardo;Hardy;2035-09-15;Rue du Rambulant;88 / 011;6060;Charleroi;Gilly;S-AQE-454
eleve;el*1608;Barbara;Curtis;2039-09-24;Rue Vital Françoisse;113 / 10-2;6001;Charleroi;Marcinelle;S-OYJ-199
eleve;el*2400;Crystal;Watson;2037-10-20;Quai Arthur Rimbaud;8;6000;Charleroi;Charleroi;S-CUG-237
eleve;el*8246;Jeremy;Kramer;2042-02-08;Route de Philippeville;191;6010;Charleroi;Couillet;S-OFT-622
eleve;el*3644;Felicia;Butler;2041-08-20;Rue de Dampremy (CH);24 / 031;6000;Charleroi;Charleroi;S-XIK-026
Directeur;dir;Stephanie;Martinez;2067-05-12;Rue 't Serclaes de Tilly;1;6061;Charleroi;Montignies-sur-Sambre;1-CCT-716
eleve;el*437;Joy;Smith;2036-07-12;Rue du Bief du Moulin;2 / 021;6000;Charleroi;Charleroi;S-EWS-598
eleve;el*7732;Allen;Burch;2035-08-30;Avenue Albert Ier (MM);28 / 03/1;6032;Charleroi;Mont-sur-Marchienne;S-HTU-917
eleve;el*6881;Michael;Barber;2042-03-26;Rue du Major;24;6061;Charleroi;Montignies-sur-Sambre;S-WCR-480
eleve;el*4230;Evan;Martinez;2035-12-26;Rue des Charbonnages;225;6200;Châtelet;Châtelineau;S-CSA-308
Prof;pr92;Tyler;Brown;2053-11-23;Rue Arthur Oleffe;75;6220;Fleurus;Heppignies;1-FWF-089
eleve;el*7245;Raven;Brown;2042-04-26;Rue Deux Wez;35;6221;Fleurus;Saint-Amand;S-YGP-367
eleve;el*2523;Kimberly;Chen;2037-03-21;Route de Philippeville;434;6010;Charleroi;Couillet;S-YVO-118
eleve;el*2657;Craig;Sloan;2041-08-07;Rue du Vivier;17;6010;Charleroi;Couillet;S-CCD-848
eleve;el*769;Madison;Mills;2035-05-16;Rue de la Montagne;77 / 031;6000;Charleroi;Charleroi;S-FBJ-835
eleve;el*8013;Melissa;Nguyen;2035-04-02;Rue Ferrer;16;6150;Anderlues;Anderlues;S-VEX-526
Prof;pr424;Rachel;Ray;2047-03-23;Boulevard Joseph Tirou;203 / 022;6000;Charleroi;Charleroi;1-YMJ-938
Educateur;edu17;Brittany;Johnson;2071-01-30;Rue des Aulniats (JT);3;6040;Charleroi;Jumet;2-ICQ-377
eleve;el*2182;Brandon;Gregory;2043-01-17;Rue Bassle;9 / 001;6000;Charleroi;Charleroi;S-TVO-358
eleve;el*2550;Leslie;Johnson;2036-02-26;Rue Lucie Dejardin;38;6031;Charleroi;Monceau-sur-Sambre;S-PTH-961
Prof;pr231;Casey;Chan;2083-09-01;Rue Joseph Lefèbvre;28;6220;Fleurus;Fleurus;2-DJR-577
eleve;el*3971;Logan;Lewis;2043-02-21;Rue Alfred Georges;102;6042;Charleroi;Lodelinsart;S-KEG-374
eleve;el*513;Amy;Clark;2041-02-14;Route de Trazegnies;160 / 002;6031;Charleroi;Monceau-sur-Sambre;S-BSN-016
eleve;el*5495;Christopher;Medina;2042-06-03;Rue Longue;177;6200;Châtelet;Bouffioulx;S-VMX-295
eleve;el*3413;Chad;Noble;2036-03-30;Rue du Pont d'Arcole;146;6060;Charleroi;Gilly;S-BAA-052
eleve;el*3107;Tiffany;Castro;2040-12-04;Rue des Hauchies (GY);1C;6060;Charleroi;Gilly;S-AUC-922
eleve;el*2364;James;Elliott;2042-05-09;Rue Sohier (MS);53;6031;Charleroi;Monceau-sur-Sambre;S-WHL-939
eleve;el*7458;Mackenzie;Wilson;2037-11-14;Rue Masses Diarbois;139 / 000B;6043;Charleroi;Ransart;S-ZTC-945
eleve;el*5113;Mary;Barnett;2038-08-13;Rue de la Rousselière;4;6041;Charleroi;Gosselies;S-SMB-876
eleve;el*7460;Joanne;Wilson;2042-11-13;Rue Trieu Kaisin;252;6061;Charleroi;Montignies-sur-Sambre;S-KMB-645
eleve;el*4509;Eric;Higgins;2038-03-18;Rue Jean Friot;112;6180;Courcelles;Courcelles;S-JJZ-102
eleve;el*8022;Kyle;Evans;2040-01-18;Rue du Phénix;16;6200;Châtelet;Châtelineau;S-WAI-348
eleve;el*2150;James;Smith;2041-06-05;Rue des Hauts Droits;98;6280;Gerpinnes;Acoz;S-CFH-729
eleve;el*2399;Dana;Vincent;2037-02-03;Chaussée de Fleurus (GY);517 / 000A;6060;Charleroi;Gilly;S-UOM-992
eleve;el*4304;Juan;Jones;2038-02-03;Place de l'Abattoir;7 / 011;6000;Charleroi;Charleroi;S-TID-847
eleve;el*4577;Karla;Horne;2039-07-02;Rue Vital Françoisse;32;6001;Charleroi;Marcinelle;S-KPS-324
eleve;el*7478;Paul;Moore;2040-02-27;Rue d'Acoz;81 / 0017;6200;Châtelet;Châtelet;S-OZQ-648
eleve;el*6941;Robert;Davis;2036-05-28;Chaussée de Montigny;28;6060;Charleroi;Gilly;S-DZS-777
eleve;el*3056;Debra;Hicks;2035-03-31;Rue de Chatelet;93 / 021;6030;Charleroi;Marchienne-au-Pont;S-XGX-838
eleve;el*2389;Jacob;Watson;2038-05-12;Rue de Wanfercée-Baulet;38;6224;Fleurus;Wanfercée-Baulet;S-RPP-784
eleve;el*2415;Taylor;Sullivan;2039-11-30;Rue Tienne Bricout;58;6001;Charleroi;Marcinelle;S-TBX-989
eleve;el*4055;William;Gay;2043-02-25;Rue de la Belle-Vue;78 / 012;6001;Charleroi;Marcinelle;S-EFV-119
eleve;el*6723;Patricia;Brown;2043-01-27;Avenue de la Paix;62;6001;Charleroi;Marcinelle;S-CYT-967
eleve;el*6781;Christopher;Moore;2043-03-05;Rue Charnoy;36;6000;Charleroi;Charleroi;S-HXT-598
eleve;el*5840;Bonnie;Williams;2035-12-17;Rue Vital Françoisse;36 / 011;6001;Charleroi;Marcinelle;S-PLQ-381
eleve;el*8334;April;Ramos;2037-02-21;Rue Curé Theys;8;6040;Charleroi;Jumet;S-TPN-744
eleve;el*8474;Adam;Donovan;2035-10-29;Rue des Hayettes;93;6200;Châtelet;Châtelineau;S-PSJ-338
eleve;el*322;Michael;Carpenter;2035-09-22;Rue de la Chapelle (MP);32;6030;Charleroi;Marchienne-au-Pont;S-OKW-318
eleve;el*2179;Cassandra;Chase;2042-11-20;Rue des Grogères;97;6001;Charleroi;Marcinelle;S-NLA-215
eleve;el*650;Joseph;Marshall;2036-05-09;Rue de la Station (RT);173 / 012;6043;Charleroi;Ransart;S-ORR-652
eleve;el*1773;Taylor;Davis;2037-09-02;Rue de Tunisie;44;6044;Charleroi;Roux;S-DBS-376
eleve;el*2205;Ryan;Duran;2043-02-27;Rue du Carabinier Français;45;6200;Châtelet;Châtelet;S-RMQ-144
eleve;el*6307;Patricia;Gonzalez;2041-05-31;Rue de la Station (RT);185;6043;Charleroi;Ransart;S-LUW-814
eleve;el*4115;Kelsey;Kelly;2036-02-27;Rue de la Bataille;19;6150;Anderlues;Anderlues;S-SAI-965
eleve;el*6131;Scott;Long;2038-08-19;Rue des Bois;40 / 40/C;6183;Courcelles;Trazegnies;S-MHN-018
eleve;el*2936;Vincent;Chase;2040-01-12;Rue des Roitelets;30 / 002;6043;Charleroi;Ransart;S-OLG-811
eleve;el*7031;Taylor;King;2042-03-08;Place Basile Parent;3 / 002;6010;Charleroi;Couillet;S-HBQ-588
eleve;el*4735;Michelle;Thompson;2038-02-06;Rue de Montpellier;79;6030;Charleroi;Marchienne-au-Pont;S-AAP-963
Prof;pr255;Angel;Liu;2052-08-16;Rue Paul Pastur (RT);148;6043;Charleroi;Ransart;1-VNL-731
Prof;pr263;Emma;Butler;2073-12-15;Rue Emile Vandervelde;71;6220;Fleurus;Fleurus;2-OPC-070
eleve;el*1892;Tanya;Higgins;2037-04-24;Rue Sainte-Cathérine;42;6030;Charleroi;Marchienne-au-Pont;S-RUK-364
eleve;el*3368;Tim;Lloyd;2039-08-11;Rue Joseph Wauters (RT);44 / 001;6043;Charleroi;Ransart;S-EWQ-211
eleve;el*8356;Sarah;Pitts;2039-03-23;Impasse du Parc;52;6031;Charleroi;Monceau-sur-Sambre;S-QPA-216
eleve;el*1758;Tony;Miller;2038-06-03;Rue des Genévriers;10;6030;Charleroi;Goutroux;S-ZVB-280
Prof;pr272;Jessica;Greene;2063-10-06;Rue de Forrière;295;6180;Courcelles;Courcelles;2-FJW-375
eleve;el*3805;Lindsey;Pierce;2038-05-27;Rue du Masy;26A;6040;Charleroi;Jumet;S-FQL-849
eleve;el*856;Catherine;Green;2042-05-23;Rue des Dames;21 / 3;6224;Fleurus;Wanfercée-Baulet;S-YDX-074
eleve;el*1929;Taylor;Barnes;2039-06-26;Rue Olivier Gille;67;6200;Châtelet;Châtelet;S-FHQ-195
eleve;el*2417;Jessica;Juarez;2035-07-19;Avenue du Chili;6 / 045;6001;Charleroi;Marcinelle;S-LUR-022
eleve;el*428;Dale;Lynch;2040-09-08;Avenue Paul Pastur;339 / 062;6032;Charleroi;Mont-sur-Marchienne;S-HBF-223
eleve;el*8113;Renee;Logan;2038-03-09;Rue Jean-Baptiste Cuinié;148;6030;Charleroi;Goutroux;S-BER-563
eleve;el*25;John;Phelps;2039-07-25;Rue de la Ferté;30;6041;Charleroi;Gosselies;S-SUN-321
eleve;el*8311;Elizabeth;Vasquez;2037-07-18;Rue de Dampremy (CH);29;6000;Charleroi;Charleroi;S-AKM-366
eleve;el*4630;Michael;Martinez;2041-03-16;Rue du Chaumonceau;162;6040;Charleroi;Jumet;S-EIC-801
eleve;el*2425;Sean;Sanders;2038-07-25;Chemin de Beurre;2;6223;Fleurus;Wagnelée;S-UZV-558
eleve;el*1508;Ricky;Mueller;2041-06-03;Rue Joseph Lefèvre;39;6030;Charleroi;Marchienne-au-Pont;S-COO-132
eleve;el*7655;Sarah;Turner;2038-12-08;Rue des Pêchers;26;6030;Charleroi;Goutroux;S-YCP-712
eleve;el*3557;Carolyn;Hill;2036-01-29;Rue Sylvain Pirmez;100;6200;Châtelet;Châtelineau;S-SOW-512
eleve;el*7425;Chelsea;Allen;2036-03-03;Tienne Robau;22;6200;Châtelet;Châtelet;S-ONI-572
eleve;el*3235;Melissa;Hernandez;2041-12-15;Rue Emile Vandervelde (CH);42;6000;Charleroi;Charleroi;S-FYC-225
eleve;el*2824;Bryan;Gray;2041-06-11;Rue Saint-Roch;27;6041;Charleroi;Gosselies;S-VHG-342
eleve;el*3071;Christopher;Dixon;2035-10-13;Rue Paul Deschamps;9;6010;Charleroi;Couillet;S-QVK-149
eleve;el*2898;Anne;Leblanc;2037-08-11;Rue de Trazegnies;8;6180;Courcelles;Courcelles;S-UNK-200
eleve;el*7788;Michael;Brown;2039-05-20;Rue du Bayau;12;6280;Gerpinnes;Villers-Poterie;S-AJO-267
Prof;pr241;Samuel;Keith;2084-09-21;Rue Emile Vandervelde (MS);54;6031;Charleroi;Monceau-sur-Sambre;2-IDI-819
eleve;el*5249;Kelsey;Knight;2035-11-22;Avenue Circulaire;181 / 0001;6200;Châtelet;Châtelineau;S-ZDM-931
eleve;el*2076;Sue;Allen;2036-06-01;Rue de la Révolution;26 / 000B;6040;Charleroi;Jumet;S-RPN-451
eleve;el*1930;Brittany;Garcia;2036-05-28;Rue de Couillet;134;6001;Charleroi;Marcinelle;S-PGR-183
eleve;el*44;David;Drake;2040-09-05;Rue de la Tulipe;10;6040;Charleroi;Jumet;S-FLD-566
eleve;el*2724;Sabrina;Salazar;2039-01-27;Rue des Déportés (LT);99;6042;Charleroi;Lodelinsart;S-VFC-701
eleve;el*7936;Leslie;Wood;2042-03-25;Allée C;8;6001;Charleroi;Marcinelle;S-WWP-218
eleve;el*8240;Manuel;Brown;2038-11-11;Rue de la Station;238;6200;Châtelet;Châtelet;S-SJP-387
eleve;el*1047;Erin;Jones;2038-09-12;Rue Nicolaï;3;6043;Charleroi;Ransart;S-ELO-533
eleve;el*937;Christopher;Newton;2037-09-20;Rue Camille Carena;1 / 0002;6000;Charleroi;Charleroi;S-EBQ-785
eleve;el*8152;Lindsay;Guerrero;2038-06-20;Rue Chet;225;6061;Charleroi;Montignies-sur-Sambre;S-NEK-121
eleve;el*8056;Jonathan;Good;2038-01-05;Rue Fayat;135;6042;Charleroi;Lodelinsart;S-QFJ-863
eleve;el*7252;Mark;Harmon;2043-01-10;Rue Edouard Falony;21B;6000;Charleroi;Charleroi;S-UAO-239
eleve;el*3488;Michael;Howard;2035-03-24;Clos du Pont-à-Nôle;37 / 021;6032;Charleroi;Mont-sur-Marchienne;S-HGC-350
eleve;el*186;Jasmine;Casey;2042-09-06;Rue Thiot;17;6060;Charleroi;Gilly;S-OSI-876
eleve;el*1867;Bridget;Rodriguez;2042-09-17;Avenue de Waterloo;46 / 021;6000;Charleroi;Charleroi;S-TVU-732
eleve;el*5363;Kevin;Jackson;2042-07-09;Rue des Combattants;10;6180;Courcelles;Courcelles;S-CBH-498
Prof;pr392;Brian;Lewis;2082-03-11;Rue Saint-Jacques;148;6032;Charleroi;Mont-sur-Marchienne;1-TEG-696
eleve;el*2914;Sergio;Harper;2037-01-05;Rue des Graffes;77;6180;Courcelles;Courcelles;S-AEL-834
eleve;el*7067;James;Weaver;2038-11-23;Rue Daubresse;85 / 000A;6040;Charleroi;Jumet;S-IVC-177
eleve;el*4928;Brooke;Taylor;2040-07-26;Rue Modeste Cornil;16 / 031;6041;Charleroi;Gosselies;S-INS-040
eleve;el*8491;Michael;Martin;2037-06-20;Rue du Basson;6 / 0011;6001;Charleroi;Marcinelle;S-ARA-378
Prof;pr21;Rebecca;Aguirre;2088-05-11;Cité du Nord;35;6030;Charleroi;Marchienne-au-Pont;2-OKU-288
eleve;el*2106;Andrew;Campbell;2040-06-29;Rue de l'Observatoire;69;6041;Charleroi;Gosselies;S-CTM-910
eleve;el*970;Anthony;Cohen;2035-03-29;Rue Arthur Decoux (DY);135;6020;Charleroi;Dampremy;S-HRK-887
eleve;el*4312;Patricia;Gordon;2036-08-02;Rue Arthur Barbier;37;6220;Fleurus;Wangenies;S-RZU-716
eleve;el*2221;Marvin;Miller;2038-02-16;Rue de Louvain;8;6000;Charleroi;Charleroi;S-ZET-938
eleve;el*6533;Terry;Barnes;2038-08-22;Rue Fayat;62;6042;Charleroi;Lodelinsart;S-TXE-445
eleve;el*1744;Gail;Sanders;2037-06-23;Trieu des Agneaux;84;6180;Courcelles;Courcelles;S-POV-184
eleve;el*2735;Patrick;Lee;2036-09-08;Rue Vital Françoisse;115 / 04/4;6001;Charleroi;Marcinelle;S-XWI-358
eleve;el*5928;Crystal;Preston;2035-08-03;Chaussée de Bruxelles (JT);212;6040;Charleroi;Jumet;S-QFI-006
Prof;pr171;Sarah;Robinson;2067-12-13;Place des Combattants;10;6280;Gerpinnes;Gerpinnes;2-QWU-860
eleve;el*7905;John;Adams;2037-04-04;Chaussée de Mons;310;6150;Anderlues;Anderlues;S-SSC-939
eleve;el*2314;Daniel;Daniel;2035-05-08;Rue Wartonlieu;54;6180;Courcelles;Courcelles;S-EJY-964
eleve;el*1231;Lindsey;Gomez;2035-08-17;Rue des Alliés;46;6044;Charleroi;Roux;S-FDE-064
Educateur;edu50;John;Anderson;2086-02-14;Rue Georges Lemoine;36;6043;Charleroi;Ransart;2-VTJ-731
eleve;el*981;Benjamin;Moore;2040-09-19;Rue Eugène Van Geersdaele;10;6020;Charleroi;Dampremy;S-GQJ-067
eleve;el*7078;Sarah;Johnson;2035-08-24;Rue Appaumée;92 / 001;6043;Charleroi;Ransart;S-YIL-330
eleve;el*6080;Zachary;Ho;2039-09-11;Rue du Fort;61 / 021;6000;Charleroi;Charleroi;S-JYI-951
eleve;el*1949;Natasha;Mullins;2038-07-20;Rue de Varsovie;50;6040;Charleroi;Jumet;S-LYZ-932
eleve;el*7498;Amber;Walters;2037-08-20;Avenue Emile Vandervelde;34;6200;Châtelet;Bouffioulx;S-DNT-334
eleve;el*4895;Jeremy;Powell;2037-01-26;Rue de la Madeleine (GS);2A;6041;Charleroi;Gosselies;S-NKM-042
eleve;el*2223;Christopher;Smith;2035-05-17;Avenue de l'Europe (RX);56 / 011;6044;Charleroi;Roux;S-DRJ-005
eleve;el*5300;Dillon;Johnson;2038-05-30;Rue de la Glacerie;1 / 1/2;6180;Courcelles;Courcelles;S-SBJ-224
eleve;el*5866;Kyle;Smith;2035-04-30;6ème Avenue;8;6001;Charleroi;Marcinelle;S-VMZ-623
eleve;el*8428;Shelia;Coleman;2036-08-13;Rue de l'Ange;56;6001;Charleroi;Marcinelle;S-GGY-067
eleve;el*6126;David;Richardson;2040-10-11;Chaussée de Charleroi;5;6150;Anderlues;Anderlues;S-ERI-313
eleve;el*5340;Debra;Griffin;2037-03-02;Rue du Nord (GY);142;6060;Charleroi;Gilly;S-RQZ-929
eleve;el*1774;Lisa;Harris;2043-01-10;Rue de Bretagne;11;6150;Anderlues;Anderlues;S-OXT-708
eleve;el*6443;Amber;Reyes;2042-06-07;Rue Julien Laurent;11;6221;Fleurus;Saint-Amand;S-LHC-568
eleve;el*5173;Ricky;Stevens;2038-12-06;Rue Henri Dunant (MP);23;6030;Charleroi;Marchienne-au-Pont;S-BKW-991
eleve;el*705;Christopher;Brown;2036-01-27;Rue Louise;4;6040;Charleroi;Jumet;S-RTF-230
eleve;el*3712;Kathleen;Walls;2040-07-08;Rue des Sarts (CT);48 / 002;6010;Charleroi;Couillet;S-ALW-634
eleve;el*1313;Deborah;Carter;2042-11-03;Rue du Chaumonceau;17;6040;Charleroi;Jumet;S-IBB-908
eleve;el*6234;Jesse;Moore;2042-08-16;Rue Jean Jaurès;14;6200;Châtelet;Châtelineau;S-JQD-576
eleve;el*8362;Lisa;Moody;2040-05-11;Rue de l'Ethiopie;17;6010;Charleroi;Couillet;S-RPC-358
eleve;el*3156;Patricia;Phillips;2041-08-22;Rue Vital Françoisse;115 / 0053;6001;Charleroi;Marcinelle;S-CBF-295
eleve;el*4221;April;Edwards;2035-05-06;Rue Fond Thiot;66;6060;Charleroi;Gilly;S-SPM-025
eleve;el*6368;Alexander;Johnson;2035-10-14;Rue du Fort;37 / 011;6000;Charleroi;Charleroi;S-YKD-394
eleve;el*7045;David;Lewis;2038-03-05;Rue de Marchienne (MM);108 / 011;6032;Charleroi;Mont-sur-Marchienne;S-UGA-657
eleve;el*520;Matthew;Robinson;2039-11-17;Rue Coin Ledoux;32;6224;Fleurus;Wanfercée-Baulet;S-VRS-334
eleve;el*2156;Elizabeth;Davis;2039-05-14;Avenue de la Marlière;3;6183;Courcelles;Trazegnies;S-VZN-308
eleve;el*501;Sarah;Gomez;2041-12-22;Rue de l'Energie;79;6001;Charleroi;Marcinelle;S-TET-222
eleve;el*7365;Robert;Harrison;2038-05-15;Rue Puissant;78;6040;Charleroi;Jumet;S-UAL-022
eleve;el*7886;Shannon;Pearson;2037-07-14;Rue Bernard Lebon;2;6224;Fleurus;Wanfercée-Baulet;S-BEM-967
eleve;el*2201;Jeff;Lozano;2037-03-18;Rue Jules Houssière;95;6020;Charleroi;Dampremy;S-VDX-046
eleve;el*1443;Eddie;Christian;2041-01-24;Rue de la Station;66;6150;Anderlues;Anderlues;S-FBR-552
eleve;el*303;Todd;Cohen;2042-07-07;Rue des Carrières (CT);129;6010;Charleroi;Couillet;S-LQD-903
eleve;el*3100;Dennis;Lewis;2039-01-31;Rue de Gilly;69 / 011;6010;Charleroi;Couillet;S-WIB-318
eleve;el*5191;Heidi;Burgess;2040-06-01;Sentier des Alouettes;2;6044;Charleroi;Roux;S-DZE-891
eleve;el*6851;Brian;House;2040-11-07;Rue Dandois;1;6043;Charleroi;Ransart;S-TIQ-125
eleve;el*2132;Rachael;Williams;2040-02-16;Avenue de Philippeville;90;6001;Charleroi;Marcinelle;S-HTM-707
Prof;pr305;Darrell;Cisneros;2055-03-04;Rue Florian Montagne;35;6001;Charleroi;Marcinelle;1-ZPV-059
eleve;el*5960;Tyler;Campbell;2040-08-18;Rue Léopold (MT);239;6061;Charleroi;Montignies-sur-Sambre;S-ANL-098
eleve;el*1266;Mark;Mcintyre;2040-08-10;Rue Margot de Hainaut;55;6060;Charleroi;Gilly;S-ZND-233
eleve;el*2481;Beth;Hall;2038-09-15;Rue des Trieux;19;6060;Charleroi;Gilly;S-TYU-041
eleve;el*1456;Jerry;Berry;2038-03-01;Rue des Quatre Seigneuries;68;6180;Courcelles;Courcelles;S-PRM-401
eleve;el*1379;Roberto;Cook;2041-03-07;Rue Désiré Rondeau;33;6200;Châtelet;Châtelineau;S-NFS-493
